item_id,brand,corner,category,price
P4300671019981,윈디,어덜트,캐쥬얼,49000
P4532970945100,리바트,미확인코너,가구,1050000
P4215340013071,부르다문,디자이너부띠끄,디자이너부띠끄,298000
P4107671013082,이브무역1,로얄수입행사,로얄부띠끄,58000
P4557490046620,빙하트,수예/인테리어소품,침구수예,154200
P4106330005981,카운테스마라,핸드백,피혁B,30000
P4244970026280,미도파학생복,단품/행사2,진캐주얼,215000
P4556740046620,빙하트,수예/인테리어소품,침구수예,203800
P4114071213085,지아니베르사체,로얄부틱2F,수입명품,105000
P4204890310000,아뜨레,타운웨어,엘레강스캐쥬얼,158400
P4503191051000,홀마크,문구/팬시,가전/문화,8300
P4116191000471,나라머플러(끌라우디오부띠),미확인코너,(주)현스포츠아쌤,15000
P4231660013074,까르벤정,엘레강스부틱,디자이너부틱,250000
P4544490043076,넥타코리아,욕실용품,식기,25000
P4529670041972,유엘패밀리,수입도자기,식기,104000
P4527310944171,시몬스,침대,가구,157890
P4240600011252,에스깔리에,모피니트,디자이너부띠크,214400
P4125380010030,레오나드수입의류,로얄부틱2F,수입명품,341600
P4512020046079,마리끌레르,L/B침구,침구수예,170000
P4121400003983,리사,행사슈즈,패션슈즈,118000
P4413051028440,스피리스슈즈,스포츠슈즈,스포츠,59100
P4536270931070,좋은소리,가전특정,가전,198000
P4502800142275,신라은수저,주방용품,식기,45000
P4234650013080,미니멈,하이캐쥬얼,여성캐주얼,188000
P4512410943074,태극공예,욕실용품,식기,204500
P4117430010020,가이거,수입부띠끄,로얄부띠끄,608000
P4134860000170,엘레강스,넥타이,섬유잡화,42000
P4300251019920,파코라반,캐릭터캐주얼,캐릭터정장,153000
P4404861029971,엘레쎄의류,스포츠웨어,스포츠,19000
P4108030010070,미쏘니,수입명품,수입명품,641900
P4509030043071,오존,욕실용품,식기,14400
P4405551020473,톰키드,아동복,아동,36000
P4522862046030,레노마,브랜드침구,수예,371000
P6320140019971,런던포그,라이센스,정장,232000
P4413240029920,윙,스키,스포츠,28000
P4117094000110,죠지알마니넥타이,넥타이,섬유잡화,110000
P4200820013082,강희숙,국내부띠끄,로얄부띠끄,250000
P4138430003977,쟈크벨구두,행사슈즈,패션슈즈,59000
P6317980019974,런던포그,라이센스,정장,574000
P4243990013081,에리트학생복,영캐쥬얼,영트랜디,197600
P4554060051000,파카,문구/팬시,가전/문화,55600
P4422090029971,스노클럽,스키,스포츠,295000
P4228720013072,페인터하우스,영캐쥬얼,영트랜디,29000
P4400213922410,압소바직배,유아복,유아/완구,768600
P4407072026272,FUBU,진캐쥬얼,진캐쥬얼,69000
P4104880000277,서도손수건,손수건,명품시즌,23000
P4531780944200,모건스톤,전문가구(가구),가구,210530
P6138860106070,크레오로,보석,장신구,69000
P4320500019982,IBNY,단품/행사(트래디셔,트래디셔널,31000
P4244630013072,MZ마르조,모피니트,디자이너부띠크,178000
P4406261022440,엘르뿌뽕,미확인코너,아동,98100
P4400491029980,리복의류,스포츠웨어,스포츠,25000
P4400491027053,리복의류,스포츠웨어,스포츠,43400
P4400480027053,벨페,스포츠웨어,스포츠,138600
P4527971041410,뉴원/로젠탈,수입도자기,식기,518400
P4125781010010,크리지아수입의류,수입부띠끄,로얄부띠끄,4934400
P6141400010000,로에베현대본점,수입의류,명품토탈,649000
P4123490002378,다현월포드스타킹,스타킹,명품시즌,58000
P6137890009500,구찌,수입의류,명품토탈,1350000
P4213440113076,메이폴,로얄수입행사,로얄부띠끄,47000
P2800429613020,밀라노스토리  천호점지원,캐리어캐쥬얼,영캐릭터캐쥬얼,25200
P4205415013074,비키,영캐쥬얼,영트랜디,84000
P4216630013072,베로니카정,니트,니트/단품,147000
P4547650046673,노엘,수예,침구/수예,156000
P4125270008475,슈프리미아,패션ACC,장신구,10000
P4234780010010,쏠레지아,엘레강스,엘레강스캐쥬얼,214200
P4202161011020,ENC,영캐쥬얼,영트랜디,78400
P4140260013080,에바링카(현화상사),로얄수입행사,로얄부띠끄,54000
P4500190042172,경훈,주방용품,식기,96000
P4544270046075,피콕앨리,수예행사,"침구,수예",115000
P4534471043074,초이스홈,욕실용품,식기,10000
P4218740010092,아르테,베이직캐주얼,캐릭터캐주얼,383400
P4400211922400,파코라반직배,신생아,아동,10000
P4401610029930,닥스수영복,수영복,스포츠,114000
P4233090113072,쏘베일,엘레강스,엘레강스캐쥬얼,90000
P4100640003980,소다,캐릭터슈즈,패션슈즈,65000
P4417880026970,애시워스,골프단품,골프,81000
P4123660005983,메트로씨티,핸드백,핸드백,49000
P4405880026984,팬텀,골프(NB),골프,78500
P4141530003076,엘레강스,캐릭터슈즈,패션슈즈,69000
P4532310936000,대우,"세탁기,냉장고",가전,268000
P4100640003274,소다,캐쥬얼구두,남여구두,59000
P6311203015100,오스틴리드,라이센스,정장,185000
P4552860945982,디아이,소형가구(가구),가구,760000
P4244390013080,콜무,타운웨어,엘레강스캐쥬얼,38000
P4417650020473,레노마쥬니어,아동복,아동,20000
P4115301002983,세원불가리외선글라스,선글라스,섬유,70000
P4545460039000,진영통상,소형취사가전,가전,35000
P4400590026984,아놀드파마,골프(LC),골프,34500
P4123490002374,다현월포드스타킹,스타킹,명품시즌,43000
P4400101020473,게스키즈,아동,아동복,29000
P4550691944070,죠디악,쇼파,가구,-260000
P4407951022400,루니툰베이베,유아복,유아/완구,133200
P4421740029981,미쏘니수영복,수영복,스포츠,71000
P4318880019910,아르마니,행사/단품,캐쥬얼,97200
P4218410011055,예스비,영캐쥬얼,영트랜디,24200
P4218941110092,쉬즈미스,엘레강스,엘레강스캐쥬얼,160200
P4300810019977,카운테스마라,셔츠,셔츠,10000
P4234520113082,유니트,행사,엘레강스캐쥬얼,10000
P4218390013084,로제르,단품,엘레강스캐쥬얼,29000
P4240910013081,M&F21,영캐주얼,트랜디 케쥬얼,54000
P4535960040030,로코자기,초도자기,식기,51670
P4557080046670,모드스피츠,수예,침구/수예,34000
P4507770050800,중소기업,팬시코너(문화),문화,35000
P4220050213081,아이잗바바,캐릭터,캐릭터캐쥬얼,108000
P4230120013082,스테파넬,영트랜드,영트렌디,49000
P2500000032000,미등록상품,TV.VTR,가전,1000000
P2500590141410,덜튼/민튼,수입도자기,식기,66600
P4118960210072,에뜨로,명품,수입명품,350400
P4421580026970,판타지아,골프단품,골프,177000
P4522862046020,레노마,브랜드침구,수예,144000
P4554290042480,바인스,주방용품,식기,19500
P4300450119972,레노마,디자이너캐주얼,캐릭터정장,189000
P4123570006900,다실바,장신구행사업체,장신구,8000
P4420610029970,바시스,스키,스포츠,55000
P6407074029900,라피도의류,스포츠웨어,스포츠,50000
P4201640010095,끌리오,부띠끄,디자이너부띠크,732000
P4540390047985,DeepSleep,수예행사,"침구,수예",196000
P4119020002982,예진스카프,스카프,명품시즌,35000
P4545450931067,조영,오디오,가전,290000
P4236770026280,엘리트,단품/행사,진캐주얼,206000
P4226891013082,SAFEN,타운웨어,엘레강스캐쥬얼,68000
P4203690010010,뻬띠앙뜨,타운웨어,엘레강스캐쥬얼,310000
P4506890944072,다우닝,전문가구(가구),가구,1500000
P4217780310000,양성숙,니트웨어,엘레강스캐쥬얼,-1432000
P4318041019980,런던포그,특정,정장,59000
P4138070005984,김정란핸드니트,핸드백행사,피혁B,25000
P4204891210052,요하넥스,인텔리젼스캐주얼,타운란제리,302400
P6141210006000,비체,보석,장신구,235000
P4219420010052,끌래몽트,캐릭터,캐릭터캐쥬얼,134400
P4300852019930,지방시,셔츠,셔츠,43750
P4550920938001,만도,냉난방,가전/문화,1888810
P4401971022420,해피베이비,미확인코너,아동,27600
P4226891013084,SAFEN,인텔리젼스캐주얼,타운란제리,69000
P4421640029980,반도스포츠,스포츠단품,스포츠,10000
P4407072126276,FUBU,스포츠캐주얼,진캐주얼,34000
P4411961029980,노스수영복,수영복,스포츠,30000
P4400211022030,파코라반,미확인코너,아동,125300
P4206650010053,박윤수,의류기타,로얄부틱,594300
P4417990026074,베이직,진케주얼,진케주얼,86000
P4400202022420,쇼콜라,유아복,아동복,32850
P4217070010030,강숙희,국내부띠끄,로얄부띠끄,138600
P4140070013081,세원수입페레스튜디오외,로얄수입행사,로얄부띠끄,588000
P4500590641610,길무역/야드로,수입도자기,식기,116000
P6308090019971,트래드클럽,내셔날,정장,70000
P4234090013081,쏠레지아,캐릭터,캐릭터캐쥬얼,78000
P4517690944170,대진침대,전문가구(가구),가구,540000
P4141520002980,유나이스선글라스,스타킹,명품시즌,130000
P4217460113074,안지크,인텔리젼스캐주얼,타운란제리,148000
P4401050029900,오쪼,수영복,스포츠,30000
P4116270203981,죠디,여성구두,여성구두,41000
P4400210022420,해피랜드,유아복,유아/완구,332840
P4206050010010,꼴레뽀이,미씨캐릭터,미씨캐주얼,391500
P4316361019975,토미휠휘거,단품/행사(트래디셔,트래디셔널,29000
P4201210013088,트로아,부띠끄행사,디자이너부띠크,850000
P4407071026003,후부,진캐쥬얼,진캐주얼,69000
P6417340027001,라피도의류,스포츠웨어,스포츠,313600
P4243410010010,유팜므,캐릭터,캐릭터캐쥬얼,169200
P4400492029980,리복슈즈,스포츠슈즈,스포츠,27000
P4400491027010,리복의류,스포츠웨어,스포츠,20700
P4554064050110,알파문구,문구,문화용품,21240
P4557280046073,크레이브,미확인코너,"침구,수예",50000
P4115650005980,펠레보르사,핸드백,핸드백,170000
P4239751013076,보티첼리행사,타운웨어,엘레강스캐쥬얼,423500
P4300500019983,올젠,트래디셔널,트레디셔널,46000
P4200680010092,레노마,트렌드캐주얼,캐릭터캐주얼,329600
P4202286026030,XinX,영캐주얼,영캐주얼,180600
P2551760057300,미등록상품,가정잡화,생활용품,9200
P4226731110020,모리스커밍홈,캐릭터,캐릭터캐쥬얼,134400
P4242390011600,몬따니아,캐릭터캐쥬얼,영캐릭터캐쥬얼,450000
P4226950013086,김영주,부띠끄,디자이너부띠크,489000
P4203690012500,뻬띠앙뜨,타운웨어,엘레강스캐쥬얼,427500
P4244760011253,96NY,영트랜드,영트렌디,82600
P4540430938000,엘지선영,냉난방,가전,1768000
P4301021019980,트래드클럽,특정,정장,320000
P6308080015100,니노세루치,라이센스,정장,648000
P4217850113072,손정완,의류기타,로얄부틱,356000
P4412551029971,밀레,단품,스포츠,39000
P4120500310078,겐조수입의류,로얄부틱2F,수입명품,383000
P2101053008000,비오뗌,수입종합화장품,화장품,27000
P6135620006000,리브가,보석,장신구,64000
P4100390200176,닥스넥타이,남성잡화,셔츠,20000
P4101080200176,CM넥타이,남성잡화,셔츠,30000
P4321520019977,입생로랑,셔츠,셔츠,20000
P4244760013070,96NY,영캐주얼,영캐주얼,25000
P4229040010092,앙스모드,디자이너숍,디자이너부띠끄,572800
P4229040010052,앙스모드,디자이너숍,디자이너부띠끄,419800
P4502001049970,뉴크-발육기,유아발육기,유아/완구,132000
P4300856019900,예작,셔츠,셔츠,63000
P4514700046630,헬러수예,수예침장,수예,110250
P4516970046040,아이리스,N/B침구,침구수예,207000
P4219041013074,크림,캐릭터,캐릭터캐쥬얼,226000
P4417740020400,빈,아동복,아동,65000
P4207930011220,정호진,모피니트,디자이너부띠크,1695800
P6421870027051,리복의류,미확인코너,(주)현스포츠아쌤,53700
P4510130050700,알파문구,문화,문화,93000
P4320501019910,IBNY,어덜트,캐쥬얼,25200
P4320091019975,인난찌,트래디셔널캐쥬얼,트래디셔널캐쥬얼,73000
P4407980020052,이솝,아동복,아동,89500
P4205415011020,비키,영캐쥬얼,영트랜디,208000
P4552860945970,디아이,소형가구(가구),가구,227700
P4129680007980,로즈데이,헤어액세사리,장신구,10000
P4553070050770,오즈랜드,팬시코너(문화),문화,7100
P4524600944577,우드모드,원목(주니어),가구,233800
P4206880113082,울티모,레이디숍A,디자이너부띠끄,186000
P4202160013072,ENC,영캐주얼,영캐주얼,45000
P4135320013080,세원종합수입의류,미확인코너,수입명품,98000
P4132580000120,니나리찌넥타이,넥타이,섬유잡화,44000
P4230071013072,리엔,뉴베이직캐주얼,어덜트캐주얼,100000
P4202281113076,아나카프리,캐릭터,캐릭터캐쥬얼,199000
P4400310020481,꼬망,아동단품,아동,20000
P4226580015080,쎈씨,란제리,란제리,13000
P2500590241400,길무역/알버트,수입도자기,식기,111000
P4212360010004,오브제,캐릭터,캐릭터캐쥬얼,228000
P2500590341400,길무역/앤슬리,수입도자기,식기,167000
P2500593041400,길무역/앤슬리,수입도자기,식기,118000
P4207710013075,제이알,레이디숍A,디자이너부띠끄,249000
P4131391006920,마호리카,수입액세서리,장신구,144000
P4300251019980,파코라반,캐릭터캐주얼,캐릭터정장,70000
P4554170041980,코틴기획,수입도자기,식기,95000
P4120500012530,겐조수입의류,수입부띠끄,로얄부띠끄,231000
P4131111006074,발렌티노루디,준보석,장신구,40000
P4523610046077,텐테일,브랜드침구,수예,29000
P4404540226272,퀵실버,스포츠캐주얼,진캐주얼,30000
P4409270126063,스포트리플레이,스포츠캐주얼,진캐주얼,27300
P4508720143973,삼운/브로니,욕실용품,식기,-56000
P4202950013073,루치아노최,레이디숍A,디자이너부띠끄,394000
P4552600041980,미래상사,수입도자기,식기,10000
P4503970041474,임오,수입도자기,식기,3400
P4217330010052,크레송,캐릭터,캐릭터캐쥬얼,166400
P4407073026973,아스트라,골프(국내),골프,-120000
P4528100945170,리젠시,종합/수입,가구,-1175000
P4423480029900,키플링,스포츠용품,스포츠,15000
P4550690944075,죠디악,전문가구(가구),가구,825000
P4545330944177,에이스,침대,가구,1000000
P4242360010030,크림,영커리어캐주얼,어덜트캐주얼,117600
P6318270019971,쟌피엘,내셔날,정장,49000
P4200280210010,설윤형,부띠끄,디자이너부띠크,400000
P4227480013076,휘나래,단품,수입명품,69000
P4309141019992,피에르가르뎅,셔츠,셔츠,62400
P4545010042170,성훈종합실업,미확인코너,식기,28000
P4227360013082,앗슘,미씨캐릭터,미씨캐주얼,110000
P4556460944072,MOBILE  LEE,소파,가구,390000
P4405551020472,톰키드,아동,아동,27000
P4409280026970,아베,골프용품,골프,124000
P4538280944172,흙침대,전문가구(가구),가구,2157890
P4223710015081,월드폴로,란제리,미씨캐릭터,10000
P4138420007980,퍼퓸랜드,수입종합화장품,화장품,58000
P4412551029981,밀레,스포츠웨어,스포츠,53000
P6307991019920,킨록앤더슨,라이센스,정장,936000
P4400100020420,미키클럽,아동복,아동,64000
P4100103004075,가파치핸드백,핸드백,핸드백,45000
P4243080013081,세인트로즈,타운웨어,엘레강스캐쥬얼,79000
P4101010000130,AQ넥타이,넥타이,섬유잡화,38500
P4545220042174,백양목,주방용품,식기,175000
P4545350945177,보루네오,종합/수입,가구,3000000
P4225450010010,리베죤,엘레강스,엘레강스캐쥬얼,178200
P3621320063700,미등록상품,청과,농산물,17000
P4235770013080,쥬뱅스,영캐쥬얼,영트랜디,15000
P4226580015072,쎈씨,란제리,미씨캐릭터,12000
P4301260019979,파코라반,셔츠,셔츠,70000
P4222990013081,감,영트랜드,영트렌디,34000
P4100393000330,발렌타인파시미나,스카프,섬유,-196000
P4116480006664,올리비에,헤어ACC,장신구,83400
P8801192410767,미등록상품,가정잡화,생활용품,45000
P4234680113076,인비보,캐릭터,미씨캐릭터,129000
P4240650013081,권혜경콜렉션,엘레강스부틱,디자이너부틱,29000
P4535610046077,주니데코,수예,침구/수예,29000
P4544430051080,월트디즈니,아동잡화,유아/완구,10000
P4423130020470,토마토,아동복,아동,36000
P4401610029953,닥스수영복,수영복,스포츠,41800
P6318280019900,바쏘,내셔날,정장,250000
P4226940010020,애티튜드,디자이너캐릭터,미씨캐주얼,1090500
P4516970046072,파코라반,미확인코너,침구/수예,215000
P4407580029900,미찌코런던,수영복,스포츠,27000
P4219140010020,가피,레포츠,니트/단품,156000
P4532970945981,리바트,전문가구(가구),가구,370000
P4117430010070,가이거,수입명품,수입명품,847000
P4418210027040,나이키의류,스포츠웨어,스포츠,123600
P6135610006000,에이블준보석,보석,장신구,99000
P4536970039000,산리전자,소형취사가전,가전,160000
P4218740010002,아르테,캐릭터,캐릭터캐쥬얼,518000
P4530750042174,탐진/레슬레,주방용품,식기,34000
P4218740013080,아르테,캐릭터캐쥬얼,여성캐주얼,278000
P4400801029981,프로스펙스슈즈,스포츠슈즈,스포츠,15000
P4406260922400,아가방직배,신생아,아동,155000
P4413570026972,미라스,단품,골프,19000
P4522860047980,레노마,L/B침구,침구수예,228000
P4242480010000,트리에스떼,니트,니트/단품,89000
P6315850019971,다반,라이센스,정장,280000
P4139160005982,지나쏠레,피혁B행사,핸드백,98000
P4202281013070,아나카프리,캐릭터캐쥬얼,여성캐주얼,75000
P4217780013075,양성숙,캐릭터,디자이너부띠끄,98000
P4217780013000,양성숙,캐릭터,디자이너부띠끄,-98000
P2800429313020,밀라노  본점,상품개발지원,여성캐주얼,46400
P4300814016452,아쿠아스큐텀,셔츠,셔츠,65000
P6300010019920,마에스트로,내셔날,정장,736000
P4139351006510,소피에르소품,넥타이,섬유잡화,67500
P4200370014470,트라이,내의,내의란제리,11000
P4231400013082,오베이,캐릭터캐쥬얼,영캐릭터캐쥬얼,29000
P4215770010030,아니베에프,캐리어캐쥬얼,영캐릭터캐쥬얼,262500
P4206070013074,캐리스노트,캐릭터,미씨캐릭터,108000
P4300463019980,아쿠아스큐텀,특정,정장,390000
P4116900003230,사보,캐릭터슈즈,패션슈즈,96600
P4217780113074,양성숙,의류기타,로얄부틱,496000
P4202290013072,데미안,캐릭터,미씨캐릭터,50000
P4119033006875,솔로몬액서사리,일반ACC,장신구,770000
P6318050019971,아쿠아스큐텀,수입,정장,225000
P4414100020480,012베네통,아동,아동복,162000
P4400440026910,먼싱웨어,골프웨어,골프,133200
P4134741000320,위스AQ외스카프,스카프,섬유,10000
P4117094200120,죠지알마니넥타이,남성잡화,셔츠,88000
P4301017019980,로가디스,특정,정장,340000
P4401971022020,해피베이비,미확인코너,아동,119200
P4204680011062,애녹,영캐주얼,영캐주얼,63200
P4503172050200,크로스,문구,문화용품,132000
P4545410945670,홈데코,홈데코,가구,65000
P4208630013085,케이시박,모피.피혁,수입명품,924000
P4141610010000,라우렐수입의류,수입명품,수입명품,1160000
P4207930011252,정호진니트,디자이너니트,"니트,단품,모피",286400
P4119020002981,예진스카프,스카프,섬유,35000
P4300420019975,라일앤스코트,트래디셔널,트레디셔널,39000
P4409134026970,엘로드,골프단품,골프,57000
P4300420019951,라일앤스코트,트래디셔널,트레디셔널,62100
P4422130029971,엘르수영복,수영복,스포츠,125000
P4208760026276,1492,진캐주얼,진캐주얼,26000
P4417420026063,GV2,진케주얼,진케주얼,44100
P4408160029981,노스페이스,스포츠웨어,스포츠,132000
P4401440022980,무냐무냐,미확인코너,아동,9000
P4418710029971,하이스트,스포츠단품,스포츠,19000
P4125850005983,피에르발만,핸드백행사,피혁B,10000
P4220050010010,아이잗바바,엘레강스,엘레강스캐쥬얼,318600
P4557060050873,베이비케어,아동잡화,유아/완구,11000
P4124370006070,뉘아쥬,준보석,장신구,33000
P4307092019963,윈디,어덜트,캐주얼,59500
P4220050010052,아이잗바바,용기보증,미확인pc,110400
P4234320010091,이유덕,부띠끄,디자이너부띠크,5400000
P4121820002980,예원수화스카프,스카프,명품시즌,25000
P4217330013082,크레송,미씨캐릭터,미씨캐주얼,177000
P4551690047270,바세티,카페트,침구/수예,288000
P4314291019982,다반,특정,정장,310000
P4131240113078,우노수입의류(펜디외),로얄수입행사,로얄부띠끄,39000
P4138820002982,코스모스모피소품,머플러,섬유잡화,280000
P4320090019981,인난찌,정장행사,정장,108000
P4322024019910,스파소,캐릭터,캐쥬얼,351000
P4417750022310,베이비헤로스,유아복,아동복,66600
P4105874010070,오일릴리부틱,수입부띠끄,로얄부띠끄,139000
P4314991019992,랑방,셔츠,셔츠,100800
P4419310026971,잭니클라우스행사,골프단품,골프,77500
P4216630011252,베로니카정,모피니트,디자이너부띠크,111200
P4202281113082,아나카프리,캐릭터,캐릭터캐쥬얼,75000
P6240991026010,놈,미확인코너,(주)현스포츠아쌤,51300
P4221430010010,안지크,엘레강스,엘레강스캐쥬얼,88200
P4204890110010,아뜨레,엘레강스,엘레강스캐쥬얼,220500
P4202281110030,아나카프리,캐릭터,캐릭터캐쥬얼,129500
P6318381019930,란체티,라이센스,정장,345000
P4202540113081,머스트비,영캐주얼,트랜디 케쥬얼,128000
P4536270931071,좋은소리,오디오,가전,350000
P4414201029980,아이찜슈즈,스포츠슈즈,스포츠,20000
P4206390213074,리가비,단품,소품,19000
P6300031019990,갤럭시/카디날,내셔날,정장,399000
P4400600026910,링스,골프(수입),골프,100000
P4400600025010,링스,골프(수입),골프,100260
P4141500003977,미쓰제이,미확인코너,여성구두,65000
P4400600025053,링스,골프(수입),골프,-75600
P4221340010000,에꼴드빠리,베이직캐주얼,캐릭터캐주얼,752000
P4210800013073,이동수,부띠끄,디자이너부띠크,98000
P4207730310020,피에르가르뎅,타운웨어,엘레강스캐쥬얼,236800
P6141200006010,비체,보석,악세사리,477000
P4221160010030,가나스포르띠바,레포츠,니트/단품,523600
P4219140010000,가피,레포츠,니트/단품,147000
P4411690126270,쌈지스포츠,스포츠캐주얼,진캐주얼,15000
P4417750922400,베이비헤로스직배,유아복,아동복,490320
P4300320019983,레드옥스,캐릭터캐주얼,캐릭터정장,20000
P4210560113073,루비나,디자이너숍,디자이너부띠끄,370000
P4552460047281,바세티,수예행사,"침구,수예",17900
P4528130945600,조명,조명,가구,85000
P4201310311600,근화모피,모피니트,디자이너부띠크,2453000
P4241200126000,스푼,진캐쥬얼,진캐주얼,117500
P2500592041400,길무역/알버트,수입도자기,식기,96000
P4536650043373,발렌티노루디,욕실용품,식기,12600
P4316360019980,DKNY외,행사,정장,139000
P4200820110010,강희숙,부띠끄,디자이너부띠크,154000
P4217780110000,양성숙,의류기타,로얄부틱,1073000
P4545010042179,성훈종합실업,주방용품,식기,5000
P4239040013081,밀로스,단품,니트/단품,19000
P6311880019900,빌리디안,내셔널,정장,294000
P4413620026982,해리슨,골프단품,골프,39000
P4208421013074,G보티첼리,미시케쥬얼,여성캐주얼,87000
P4227340010030,리본,니트웨어,수입명품,244300
P4502160939080,삼성,미확인코너,가전,129000
P4207400013076,이상봉,레이디숍A,디자이너부띠끄,349000
P4228400013074,젬마조,엘레강스부틱,디자이너부틱,278000
P4200370014472,트라이,내의,내의란제리,25000
P4221340010092,에꼴드빠리,베이직캐주얼,캐릭터캐주얼,332800
P4239060013074,꾸띠,영캐쥬얼,영트랜디,108000
P4109570005983,피에르가르뎅,가방,핸드백,139000
P4218941013082,쉬즈미스,타운웨어,엘레강스캐쥬얼,98000
P4222291013080,퍼스트에비뉴,단품/행사2,진캐주얼,550000
P4242390013080,몬따니아,단품/행사2,진캐주얼,1180000
P4545320944072,더  갤러리,소파,가구,1250000
P4545320944000,더  갤러리,소파,가구,190000
P4417430026274,지피지기,진캐주얼,진캐주얼,15000
P4242360013076,크림,영커리어캐주얼,어덜트캐주얼,119000
P4204630011252,톰보이,영트랜드,영트렌디,55440
P4300671019900,윈디,어덜트,캐쥬얼,48000
P4243130013080,엔투,영캐주얼,트랜디 케쥬얼,138000
P4239250013082,리믹스(REMIX),행사,캐릭터캐쥬얼,169000
P6201310311600,근화모피,모피니트,디자이너부띠크,310450
P4139690013080,나탈리(아이엠씨코리아),수입행사,수입명품,158000
P4132732013081,알파카111(기세수입),로얄부틱2F,수입명품,157500
P4502950042130,신한/주방,주방용품,식기,45500
P4303050019983,캠브리지,특정,정장,400000
P4226400010052,폭스레이디,니트웨어,수입명품,399200
P4239730026280,UCLA,진캐쥬얼,진캐주얼,59000
P4231090010003,YK038,캐리어캐쥬얼,영캐릭터캐쥬얼,30000
P4407071026064,후부,진캐쥬얼,진캐주얼,15000
P4218730013084,레지나,단품,엘레강스캐쥬얼,29000
P4206790013074,꾸즈,영캐쥬얼,영트랜디,38000
P6138300006010,E.K,보석,장신구,265500
P4536160042100,쎌택코리아,주방용품,식기,48300
P4106430206910,에스티듀퐁,명품,수입명품,135000
P4204520013070,김연주,엘레강스부틱,디자이너부틱,218000
P4125450003076,엘레강스구두,캐릭터슈즈,패션슈즈,203000
P4227240113071,트리모드(인),엘레강스,엘레강스캐쥬얼,39000
P4202870013085,안혜영,디자이너부띠끄,디자이너부띠끄,353000
P4300500019970,올젠,트레디셔널캐주얼,트래디셔널,78000
P4530780042481,베스하우스,주방용품,식기,21400
P4533080042481,현진물산,주방용품,식기,18000
P4242440013074,루,캐리어캐쥬얼,영캐릭터캐쥬얼,327000
P4515030043010,썬힐코퍼레이션,욕실용품,식기,25200
P4216172010020,마리끌레르,엘레강스캐주얼,미씨캐주얼,58000
P4242450010052,줄리앙,미씨캐릭터,미씨캐주얼,126400
P4423650026970,엘로드행사,단품,골프,154000
P4201680026276,메이폴,진캐주얼,진캐주얼,12000
P4239840113074,시세도,캐릭터,캐릭터캐쥬얼,119000
P4220670013080,미등록상품,미시케쥬얼,여성캐주얼,138000
P4122760105982,"엘르,엘문도",가방,핸드백,325000
P4109000010077,막스마라,엘레강스부틱,로얄부틱,103600
P4105200204000,MCM(비스토스),핸드백,핸드백,189000
P4230071010092,리엔,뉴베이직캐주얼,어덜트캐주얼,403200
P4241200011020,스푼,영캐쥬얼,영트랜디,76000
P4800423200030,레꼬팽,로얄부틱2F,수입명품,905000
P4301010019920,엠비오,캐릭터,캐쥬얼,47200
P4318140019980,토도스,트.단품,캐주얼,39000
P6311201015100,맨스타,내셔널,정장,294000
P4216630013074,베로니카정,모피니트,디자이너부띠크,69000
P4220190013074,씨실과날실,단품,타운란제리,100000
P4400491029953,리복의류,스포츠웨어,스포츠,34300
P4106432005980,빈치스벤치,토탈,피혁B,15000
P4411961029972,노스수영복,수영복,스포츠,70000
P4204890010010,아뜨레,인텔리젼스캐주얼,타운란제리,496800
P4230570010000,이은희,타운,니트/단품,375000
P4207930013080,정호진,니트,니트/단품,138000
P4138820000430,코스모스모피소품,머플러,섬유,150000
P4525410944572,하우센스,원목/주니어,가구,98000
P4132732013083,기세알파카111,로얄수입행사,로얄부띠끄,189000
P4502160933080,삼성,미확인코너,가전/문화,2100000
P4206790013081,꾸즈,영캐쥬얼,영트랜디,25000
P4409141029520,인터스포츠,아웃도어,스포츠,85000
P4533200041475,우진상사,수입도자기,식기,63000
P4115302009100,불가리선글라스,스타킹,명품시즌,560000
P6421870027030,리복의류,미확인코너,(주)현스포츠아쌤,65900
P4221860013083,레인레스,엘레강스,엘레강스캐쥬얼,50000
P4120440002982,싹스탑양말,양말,명품시즌,24000
P4414200029970,아이찜가방,스포츠용품,스포츠,16000
P4220670013082,후라밍고,타운웨어,엘레강스캐쥬얼,187000
P6300148019910,지방시,라이센스,정장,864000
P4417760020471,에꼴리에,아동복,아동,22000
P4207710010053,제이알,디자이너부띠끄,디자이너부띠끄,452200
P4217850010053,손정완,디자이너캐릭터,미씨캐주얼,697200
P4140690007977,얼터나,수입종합화장품,화장품,66000
P4226571013080,인디카,타운웨어,엘레강스캐쥬얼,29000
P4404860027952,스피도수영복,수영복,스포츠,112000
P4203760010020,데무,하이캐쥬얼,여성캐주얼,203200
P4107351213081,아이그너,명품,수입명품,102000
P4552070042174,예세/알레시,주방용품,식기,59000
P4132660005981,듀드,핸드백행사,피혁B,23000
P4414260029970,반도스포츠,스포츠단품,스포츠,10000
P4414260029900,반도스포츠,스포츠단품,스포츠,10000
P4202950013080,루치아노최,훼미닌부틱,디자이너부틱,139000
P4229560013070,뽀뜨레,타운,니트/단품,608000
P4557180040320,행남자기,초도자기,식기,64000
P4204830013083,앤클라인,엘레강스캐주얼,미씨캐주얼,-180000
P4209510010091,까르벤정,부띠끄,디자이너부띠크,1340000
P4301013019980,웅가로/빨질레리,특정,정장,926000
P4229931015081,발렌시아가,란제리,미씨캐릭터,19500
P4223150013083,A-AND,단품,니트/단품,30000
